date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:51:40	27128/27128	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:28%20GMT	https://shreyu.coderthemes.com/assets/libs/fullcalendar-daygrid/main.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/fullcalendar-daygrid/main.min.js	(from https://shreyu.coderthemes.com/apps-calendar.html)
11:51:41	23936/23936	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:11%20GMT	https://shreyu.coderthemes.com/assets/libs/fullcalendar-timegrid/main.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/fullcalendar-timegrid/main.min.js	(from https://shreyu.coderthemes.com/apps-calendar.html)
11:51:42	6209/6209	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:33%20GMT	https://shreyu.coderthemes.com/assets/libs/fullcalendar-list/main.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/fullcalendar-list/main.min.js	(from https://shreyu.coderthemes.com/apps-calendar.html)
11:51:43	35983/35983	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:23%20GMT	https://shreyu.coderthemes.com/assets/libs/fullcalendar-interaction/main.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/fullcalendar-interaction/main.min.js	(from https://shreyu.coderthemes.com/apps-calendar.html)
11:51:44	3012/3012	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:07%20GMT	https://shreyu.coderthemes.com/assets/js/pages/calendar.init.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/js/pages/calendar.init.js	(from https://shreyu.coderthemes.com/apps-calendar.html)
11:51:45	274/274	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:07%20GMT	https://shreyu.coderthemes.com/assets/js/pages/email-inbox.init.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/js/pages/email-inbox.init.js	(from https://shreyu.coderthemes.com/email-inbox.html)
11:51:46	18647/18647	---MCZ	200	added ('OK')	text/css	date:Fri,%2015%20Nov%202019%2012:12:15%20GMT	https://shreyu.coderthemes.com/assets/libs/summernote/summernote-bs4.css	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/summernote/summernote-bs4.css	(from https://shreyu.coderthemes.com/email-read.html)
11:51:47	15250/15250	---M--	200	added ('OK')	image/jpeg	etag:%225dce9611-3b92%22	https://shreyu.coderthemes.com/assets/images/attached-files/img-1.jpg	/home/room/websites/Koua/shreyu.coderthemes.com/assets/images/attached-files/img-1.jpg	(from https://shreyu.coderthemes.com/email-read.html)
11:51:47	6313/6313	---M--	200	added ('OK')	image/jpeg	etag:%225dce9611-18a9%22	https://shreyu.coderthemes.com/assets/images/attached-files/img-2.jpg	/home/room/websites/Koua/shreyu.coderthemes.com/assets/images/attached-files/img-2.jpg	(from https://shreyu.coderthemes.com/email-read.html)
11:51:48	11088/11088	---M--	200	added ('OK')	image/jpeg	etag:%225dce9611-2b50%22	https://shreyu.coderthemes.com/assets/images/attached-files/img-3.jpg	/home/room/websites/Koua/shreyu.coderthemes.com/assets/images/attached-files/img-3.jpg	(from https://shreyu.coderthemes.com/email-read.html)
11:51:50	127927/127927	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:15%20GMT	https://shreyu.coderthemes.com/assets/libs/summernote/summernote-bs4.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/summernote/summernote-bs4.min.js	(from https://shreyu.coderthemes.com/email-read.html)
11:51:51	112358/112358	---M--	200	added ('OK')	image/jpeg	etag:%225dce9606-1b6e6%22	https://shreyu.coderthemes.com/assets/images/small/img-2.jpg	/home/room/websites/Koua/shreyu.coderthemes.com/assets/images/small/img-2.jpg	(from https://shreyu.coderthemes.com/project-detail.html)
11:51:52	97828/97828	---M--	200	added ('OK')	image/jpeg	etag:%225dce9606-17e24%22	https://shreyu.coderthemes.com/assets/images/small/img-3.jpg	/home/room/websites/Koua/shreyu.coderthemes.com/assets/images/small/img-3.jpg	(from https://shreyu.coderthemes.com/project-detail.html)
11:51:53	131936/131936	---M--	200	added ('OK')	image/jpeg	etag:%225dce9607-20360%22	https://shreyu.coderthemes.com/assets/images/small/img-4.jpg	/home/room/websites/Koua/shreyu.coderthemes.com/assets/images/small/img-4.jpg	(from https://shreyu.coderthemes.com/project-detail.html)
11:51:54	114138/114138	---M--	200	added ('OK')	image/jpeg	etag:%225dce9607-1bdda%22	https://shreyu.coderthemes.com/assets/images/small/img-7.jpg	/home/room/websites/Koua/shreyu.coderthemes.com/assets/images/small/img-7.jpg	(from https://shreyu.coderthemes.com/project-detail.html)
11:51:55	112743/112743	---M--	200	added ('OK')	image/jpeg	etag:%225dce9607-1b867%22	https://shreyu.coderthemes.com/assets/images/small/img-6.jpg	/home/room/websites/Koua/shreyu.coderthemes.com/assets/images/small/img-6.jpg	(from https://shreyu.coderthemes.com/project-detail.html)
11:51:56	42487/42487	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:21%20GMT	https://shreyu.coderthemes.com/assets/libs/sortablejs/Sortable.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/sortablejs/Sortable.min.js	(from https://shreyu.coderthemes.com/task-board.html)
11:51:57	312/312	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:07%20GMT	https://shreyu.coderthemes.com/assets/js/pages/kanban.init.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/js/pages/kanban.init.js	(from https://shreyu.coderthemes.com/task-board.html)
11:51:58	164788/164788	---M--	200	added ('OK')	image/jpeg	etag:%225dce9606-283b4%22	https://shreyu.coderthemes.com/assets/images/small/img-1.jpg	/home/room/websites/Koua/shreyu.coderthemes.com/assets/images/small/img-1.jpg	(from https://shreyu.coderthemes.com/pages-activity.html)
11:51:59	26664/26664	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2015%20Nov%202019%2012:11:30%20GMT	https://shreyu.coderthemes.com/assets/images/maintenance.svg	/home/room/websites/Koua/shreyu.coderthemes.com/assets/images/maintenance.svg	(from https://shreyu.coderthemes.com/pages-maintenance.html)
11:51:59	37571/37571	---M--	200	added ('OK')	image/png	etag:%225dce95f2-92c3%22	https://shreyu.coderthemes.com/assets/images/not-found.png	/home/room/websites/Koua/shreyu.coderthemes.com/assets/images/not-found.png	(from https://shreyu.coderthemes.com/pages-404.html)
11:52:01	35569/35569	---M--	200	added ('OK')	image/png	etag:%225dce95f2-8af1%22	https://shreyu.coderthemes.com/assets/images/server-down.png	/home/room/websites/Koua/shreyu.coderthemes.com/assets/images/server-down.png	(from https://shreyu.coderthemes.com/pages-500.html)
11:52:02	99290/99290	---MCZ	200	added ('OK')	text/css	date:Fri,%2015%20Nov%202019%2012:11:22%20GMT	https://shreyu.coderthemes.com/assets/css/app-rtl.min.css	/home/room/websites/Koua/shreyu.coderthemes.com/assets/css/app-rtl.min.css	(from https://shreyu.coderthemes.com/layouts-rtl.html)
11:52:03	191151/191151	---MCZ	200	added ('OK')	text/css	date:Fri,%2015%20Nov%202019%2012:11:26%20GMT	https://shreyu.coderthemes.com/assets/css/bootstrap-dark.min.css	/home/room/websites/Koua/shreyu.coderthemes.com/assets/css/bootstrap-dark.min.css	(from https://shreyu.coderthemes.com/layouts-dark.html)
11:52:04	62741/62741	---MCZ	200	added ('OK')	text/css	date:Fri,%2015%20Nov%202019%2012:11:22%20GMT	https://shreyu.coderthemes.com/assets/css/app-dark.min.css	/home/room/websites/Koua/shreyu.coderthemes.com/assets/css/app-dark.min.css	(from https://shreyu.coderthemes.com/layouts-dark.html)
11:52:05	1090/1090	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2015%20Nov%202019%2012:11:31%20GMT	https://shreyu.coderthemes.com/assets/images/logo.svg	/home/room/websites/Koua/shreyu.coderthemes.com/assets/images/logo.svg	(from https://shreyu.coderthemes.com/components-bootstrap.html)
11:52:06	31455/31455	---M--	200	added ('OK')	image/jpeg	etag:%225dce95fd-7adf%22	https://shreyu.coderthemes.com/assets/images/covers/2.jpg	/home/room/websites/Koua/shreyu.coderthemes.com/assets/images/covers/2.jpg	(from https://shreyu.coderthemes.com/widgets.html)
11:52:07	97036/97036	---M--	200	added ('OK')	image/jpeg	etag:%225dce9607-17b0c%22	https://shreyu.coderthemes.com/assets/images/small/img-5.jpg	/home/room/websites/Koua/shreyu.coderthemes.com/assets/images/small/img-5.jpg	(from https://shreyu.coderthemes.com/widgets.html)
11:52:08	3251/3251	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:08%20GMT	https://shreyu.coderthemes.com/assets/js/pages/widgets.init.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/js/pages/widgets.init.js	(from https://shreyu.coderthemes.com/widgets.html)
11:52:09	76576/76576	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2012:33:31%20GMT	https://shreyu.coderthemes.com/	/home/room/websites/Koua/shreyu.coderthemes.com/index-2.html	(from https://shreyu.coderthemes.com/widgets.html)
11:52:11	1359/1359	---MCZ	200	added ('OK')	text/css	date:Fri,%2015%20Nov%202019%2012:12:26%20GMT	https://shreyu.coderthemes.com/assets/libs/bootstrap-tagsinput/bootstrap-tagsinput.css	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/bootstrap-tagsinput/bootstrap-tagsinput.css	(from https://shreyu.coderthemes.com/forms-advanced.html)
11:52:12	14966/14966	---MCZ	200	added ('OK')	text/css	date:Fri,%2015%20Nov%202019%2012:12:30%20GMT	https://shreyu.coderthemes.com/assets/libs/select2/select2.min.css	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/select2/select2.min.css	(from https://shreyu.coderthemes.com/forms-advanced.html)
11:52:13	2347/2347	---MCZ	200	added ('OK')	text/css	date:Fri,%2015%20Nov%202019%2012:12:31%20GMT	https://shreyu.coderthemes.com/assets/libs/multiselect/multi-select.css	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/multiselect/multi-select.css	(from https://shreyu.coderthemes.com/forms-advanced.html)
11:52:14	9505/9505	---MCZ	200	added ('OK')	text/css	date:Fri,%2015%20Nov%202019%2012:12:12%20GMT	https://shreyu.coderthemes.com/assets/libs/bootstrap-colorpicker/bootstrap-colorpicker.min.css	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/bootstrap-colorpicker/bootstrap-colorpicker.min.css	(from https://shreyu.coderthemes.com/forms-advanced.html)
11:52:15	901/901	---MCZ	200	added ('OK')	text/css	date:Fri,%2015%20Nov%202019%2012:12:32%20GMT	https://shreyu.coderthemes.com/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.css	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.css	(from https://shreyu.coderthemes.com/forms-advanced.html)
11:52:16	9456/9456	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:26%20GMT	https://shreyu.coderthemes.com/assets/libs/bootstrap-tagsinput/bootstrap-tagsinput.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/bootstrap-tagsinput/bootstrap-tagsinput.min.js	(from https://shreyu.coderthemes.com/forms-advanced.html)
11:52:17	70286/70286	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:29%20GMT	https://shreyu.coderthemes.com/assets/libs/select2/select2.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/select2/select2.min.js	(from https://shreyu.coderthemes.com/forms-advanced.html)
11:52:18	19517/19517	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:31%20GMT	https://shreyu.coderthemes.com/assets/libs/multiselect/jquery.multi-select.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/multiselect/jquery.multi-select.js	(from https://shreyu.coderthemes.com/forms-advanced.html)
11:52:19	70152/70152	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:12%20GMT	https://shreyu.coderthemes.com/assets/libs/bootstrap-colorpicker/bootstrap-colorpicker.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/bootstrap-colorpicker/bootstrap-colorpicker.min.js	(from https://shreyu.coderthemes.com/forms-advanced.html)
11:52:20	11068/11068	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:32%20GMT	https://shreyu.coderthemes.com/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/bootstrap-touchspin/jquery.bootstrap-touchspin.min.js	(from https://shreyu.coderthemes.com/forms-advanced.html)
11:52:21	2148/2148	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:06%20GMT	https://shreyu.coderthemes.com/assets/js/pages/form-advanced.init.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/js/pages/form-advanced.init.js	(from https://shreyu.coderthemes.com/forms-advanced.html)
11:52:22	42627/42627	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:13%20GMT	https://shreyu.coderthemes.com/assets/libs/parsleyjs/parsley.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/parsleyjs/parsley.min.js	(from https://shreyu.coderthemes.com/forms-validation.html)
11:52:22	64/64	---M--	200	added ('OK')	application/x-javascript	etag:%225dce9617-40%22	https://shreyu.coderthemes.com/assets/js/pages/form-validation.init.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/js/pages/form-validation.init.js	(from https://shreyu.coderthemes.com/forms-validation.html)
11:52:24	3488/3488	---MCZ	200	added ('OK')	text/css	date:Fri,%2015%20Nov%202019%2012:12:23%20GMT	https://shreyu.coderthemes.com/assets/libs/smartwizard/smart_wizard.min.css	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/smartwizard/smart_wizard.min.css	(from https://shreyu.coderthemes.com/forms-wizard.html)
11:52:25	3139/3139	---MCZ	200	added ('OK')	text/css	date:Fri,%2015%20Nov%202019%2012:12:23%20GMT	https://shreyu.coderthemes.com/assets/libs/smartwizard/smart_wizard_theme_arrows.min.css	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/smartwizard/smart_wizard_theme_arrows.min.css	(from https://shreyu.coderthemes.com/forms-wizard.html)
11:52:26	2150/2150	---MCZ	200	added ('OK')	text/css	date:Fri,%2015%20Nov%202019%2012:12:24%20GMT	https://shreyu.coderthemes.com/assets/libs/smartwizard/smart_wizard_theme_circles.min.css	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/smartwizard/smart_wizard_theme_circles.min.css	(from https://shreyu.coderthemes.com/forms-wizard.html)
11:52:27	2958/2958	---MCZ	200	added ('OK')	text/css	date:Fri,%2015%20Nov%202019%2012:12:24%20GMT	https://shreyu.coderthemes.com/assets/libs/smartwizard/smart_wizard_theme_dots.min.css	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/smartwizard/smart_wizard_theme_dots.min.css	(from https://shreyu.coderthemes.com/forms-wizard.html)
11:52:28	12282/12282	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:24%20GMT	https://shreyu.coderthemes.com/assets/libs/smartwizard/jquery.smartWizard.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/smartwizard/jquery.smartWizard.min.js	(from https://shreyu.coderthemes.com/forms-wizard.html)
11:52:29	367/367	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:08%20GMT	https://shreyu.coderthemes.com/assets/js/pages/form-wizard.init.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/js/pages/form-wizard.init.js	(from https://shreyu.coderthemes.com/forms-wizard.html)
11:52:29	168/168	---M--	200	added ('OK')	application/x-javascript	etag:%225dce9618-a8%22	https://shreyu.coderthemes.com/assets/js/pages/form-editor.init.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/js/pages/form-editor.init.js	(from https://shreyu.coderthemes.com/forms-editor.html)
11:52:31	9717/9717	---MCZ	200	added ('OK')	text/css	date:Fri,%2015%20Nov%202019%2012:12:25%20GMT	https://shreyu.coderthemes.com/assets/libs/dropzone/dropzone.min.css	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/dropzone/dropzone.min.css	(from https://shreyu.coderthemes.com/forms-file-uploads.html)
11:52:32	43003/43003	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:25%20GMT	https://shreyu.coderthemes.com/assets/libs/dropzone/dropzone.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/dropzone/dropzone.min.js	(from https://shreyu.coderthemes.com/forms-file-uploads.html)
11:52:33	15427/15427	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:07%20GMT	https://shreyu.coderthemes.com/assets/js/pages/apexcharts.init.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/js/pages/apexcharts.init.js	(from https://shreyu.coderthemes.com/charts-apex.html)
11:52:34	5222/5222	---MCZ	200	added ('OK')	text/css	date:Fri,%2015%20Nov%202019%2012:12:18%20GMT	https://shreyu.coderthemes.com/assets/libs/datatables/dataTables.bootstrap4.min.css	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/datatables/dataTables.bootstrap4.min.css	(from https://shreyu.coderthemes.com/tables-datatables.html)
11:52:35	3993/3993	---MCZ	200	added ('OK')	text/css	date:Fri,%2015%20Nov%202019%2012:12:17%20GMT	https://shreyu.coderthemes.com/assets/libs/datatables/responsive.bootstrap4.min.css	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/datatables/responsive.bootstrap4.min.css	(from https://shreyu.coderthemes.com/tables-datatables.html)
11:52:36	4236/4236	---MCZ	200	added ('OK')	text/css	date:Fri,%2015%20Nov%202019%2012:12:18%20GMT	https://shreyu.coderthemes.com/assets/libs/datatables/buttons.bootstrap4.min.css	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/datatables/buttons.bootstrap4.min.css	(from https://shreyu.coderthemes.com/tables-datatables.html)
11:52:37	4154/4154	---MCZ	200	added ('OK')	text/css	date:Fri,%2015%20Nov%202019%2012:12:19%20GMT	https://shreyu.coderthemes.com/assets/libs/datatables/select.bootstrap4.min.css	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/datatables/select.bootstrap4.min.css	(from https://shreyu.coderthemes.com/tables-datatables.html)
11:52:38	82411/82411	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:17%20GMT	https://shreyu.coderthemes.com/assets/libs/datatables/jquery.dataTables.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/datatables/jquery.dataTables.min.js	(from https://shreyu.coderthemes.com/tables-datatables.html)
11:52:38	2085/2085	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:16%20GMT	https://shreyu.coderthemes.com/assets/libs/datatables/dataTables.bootstrap4.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/datatables/dataTables.bootstrap4.min.js	(from https://shreyu.coderthemes.com/tables-datatables.html)
11:52:40	13031/13031	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:16%20GMT	https://shreyu.coderthemes.com/assets/libs/datatables/dataTables.responsive.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/datatables/dataTables.responsive.min.js	(from https://shreyu.coderthemes.com/tables-datatables.html)
11:52:41	1244/1244	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:17%20GMT	https://shreyu.coderthemes.com/assets/libs/datatables/responsive.bootstrap4.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/datatables/responsive.bootstrap4.min.js	(from https://shreyu.coderthemes.com/tables-datatables.html)
11:52:42	19185/19185	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:18%20GMT	https://shreyu.coderthemes.com/assets/libs/datatables/dataTables.buttons.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/datatables/dataTables.buttons.min.js	(from https://shreyu.coderthemes.com/tables-datatables.html)
11:52:43	1054/1054	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:17%20GMT	https://shreyu.coderthemes.com/assets/libs/datatables/buttons.bootstrap4.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/datatables/buttons.bootstrap4.min.js	(from https://shreyu.coderthemes.com/tables-datatables.html)
11:52:44	24531/24531	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:18%20GMT	https://shreyu.coderthemes.com/assets/libs/datatables/buttons.html5.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/datatables/buttons.html5.min.js	(from https://shreyu.coderthemes.com/tables-datatables.html)
11:52:45	26039/26039	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:18%20GMT	https://shreyu.coderthemes.com/assets/libs/datatables/buttons.flash.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/datatables/buttons.flash.min.js	(from https://shreyu.coderthemes.com/tables-datatables.html)
11:52:46	2212/2212	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:16%20GMT	https://shreyu.coderthemes.com/assets/libs/datatables/buttons.print.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/datatables/buttons.print.min.js	(from https://shreyu.coderthemes.com/tables-datatables.html)
11:52:47	9914/9914	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:19%20GMT	https://shreyu.coderthemes.com/assets/libs/datatables/dataTables.keyTable.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/datatables/dataTables.keyTable.min.js	(from https://shreyu.coderthemes.com/tables-datatables.html)
11:52:48	11761/11761	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:17%20GMT	https://shreyu.coderthemes.com/assets/libs/datatables/dataTables.select.min.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/datatables/dataTables.select.min.js	(from https://shreyu.coderthemes.com/tables-datatables.html)
11:52:49	1128/1128	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2015%20Nov%202019%2012:12:06%20GMT	https://shreyu.coderthemes.com/assets/js/pages/datatables.init.js	/home/room/websites/Koua/shreyu.coderthemes.com/assets/js/pages/datatables.init.js	(from https://shreyu.coderthemes.com/tables-datatables.html)
11:52:49	177/177	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202020%2011:24:36%20GMT	https://shreyu.coderthemes.com/node.js	/home/room/websites/Koua/shreyu.coderthemes.com/node.js	(from https://shreyu.coderthemes.com/assets/js/vendor.min.js)
11:52:51	76576/76576	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2012:33:31%20GMT	https://shreyu.coderthemes.com/assets/libs/summernote/font/summernote.eot?1d9aeaaff0a8939558a45be6cd52cd4c	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/summernote/font/summernote64fe.html	(from https://shreyu.coderthemes.com/assets/libs/summernote/summernote-bs4.css)
11:52:51	76576/76576	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2012:33:31%20GMT	https://shreyu.coderthemes.com/assets/libs/summernote/font/summernote.woff?1d9aeaaff0a8939558a45be6cd52cd4c	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/summernote/font/summernote64fe-2.html	(from https://shreyu.coderthemes.com/assets/libs/summernote/summernote-bs4.css)
11:52:53	76576/76576	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2012:33:31%20GMT	https://shreyu.coderthemes.com/assets/libs/summernote/font/summernote.ttf?1d9aeaaff0a8939558a45be6cd52cd4c	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/summernote/font/summernote64fe-3.html	(from https://shreyu.coderthemes.com/assets/libs/summernote/summernote-bs4.css)
11:52:53	177/177	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202020%2011:24:40%20GMT	https://shreyu.coderthemes.com/assets/libs/img/switch.png	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/img/switch.png	(from https://shreyu.coderthemes.com/assets/libs/multiselect/multi-select.css)
11:52:55	76576/76576	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2012:33:31%20GMT	https://shreyu.coderthemes.com/xl/worksheets/sheet1.xml	/home/room/websites/Koua/shreyu.coderthemes.com/xl/worksheets/sheet1.html	(from https://shreyu.coderthemes.com/assets/libs/datatables/buttons.html5.min.js)
11:52:56	76576/76576	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2012:33:31%20GMT	https://shreyu.coderthemes.com/xl/workbook.xml	/home/room/websites/Koua/shreyu.coderthemes.com/xl/workbook.html	(from https://shreyu.coderthemes.com/assets/libs/datatables/buttons.html5.min.js)
11:52:57	76576/76576	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2012:33:31%20GMT	https://shreyu.coderthemes.com/xl/styles.xml	/home/room/websites/Koua/shreyu.coderthemes.com/xl/styles.html	(from https://shreyu.coderthemes.com/assets/libs/datatables/buttons.html5.min.js)
11:52:58	76576/76576	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2012:33:31%20GMT	https://shreyu.coderthemes.com/[Content_Types].xml	/home/room/websites/Koua/shreyu.coderthemes.com/[Content_Types].html	(from https://shreyu.coderthemes.com/assets/libs/datatables/buttons.html5.min.js)
11:52:59	76576/76576	---MCZ	200	added ('OK')	text/html	date:Fri,%2015%20Nov%202019%2012:33:31%20GMT	https://shreyu.coderthemes.com/buttons.pdf	/home/room/websites/Koua/shreyu.coderthemes.com/buttons.html	(from https://shreyu.coderthemes.com/assets/libs/datatables/buttons.html5.min.js)
11:52:59	177/177	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202020%2011:24:46%20GMT	https://shreyu.coderthemes.com/assets/libs/summernote/font/assets/images/favicon.ico	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/summernote/font/assets/images/favicon.ico	(from https://shreyu.coderthemes.com/assets/libs/summernote/font/summernote.eot?1d9aeaaff0a8939558a45be6cd52cd4c)
11:53:00	177/177	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2028%20Jul%202020%2011:24:47%20GMT	https://shreyu.coderthemes.com/assets/libs/summernote/font/assets/libs/flatpickr/flatpickr.min.css	/home/room/websites/Koua/shreyu.coderthemes.com/assets/libs/summernote/font/assets/libs/flatpickr/flatpickr.min.css	(from https://shreyu.coderthemes.com/assets/libs/summernote/font/summernote.eot?1d9aeaaff0a8939558a45be6cd52cd4c)
